horizon,variant,recall_ceiling,ppv_at_ceiling,fa_per_hour_at_ceiling,auroc,threshold_at_ceiling
300,tabm_gaussian_jitter_y300,0.7391304347826086,0.06640625,4.169816807211398,0.8573743879071747,0.01
600,tabm_gaussian_jitter_y300,0.9583333333333334,0.13953488372093023,3.4275127373784158,0.8082159240735293,0.03512820512820513
