threshold,gates_met,gates_total,all_gates_met,auroc,average_precision,ece,event_sensitivity,alarm_ppv,false_alarms_per_hour,prediction_coverage,events_detected,events_eligible,horizon
0.00352163224373765,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3698630136986301,0.11877394636015326,1.8790849673202614,0.8230318564017334,27,73,600
0.0060489709071973145,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3698630136986301,0.11439114391143912,1.9607843137254901,0.8230318564017334,27,73,600
0.007387199787095093,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3698630136986301,0.10801393728222997,2.0915032679738563,0.8230318564017334,27,73,600
0.008065278856725986,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3698630136986301,0.10508474576271186,2.156862745098039,0.8230318564017334,27,73,600
0.008628751690608763,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3835616438356164,0.10596026490066225,2.205882352941176,0.8230318564017334,28,73,600
0.009312593607224922,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3835616438356164,0.10355987055016182,2.2630718954248366,0.8230318564017334,28,73,600
0.009842023248875014,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3835616438356164,0.10158730158730159,2.3120915032679736,0.8230318564017334,28,73,600
0.01,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3835616438356164,0.10062893081761007,2.336601307189542,0.8230318564017334,28,73,600
0.010295314889797022,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3835616438356164,0.1,2.3529411764705883,0.8230318564017334,28,73,600
0.010692224514968925,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3972602739726027,0.10030395136778116,2.418300653594771,0.8230318564017334,29,73,600
0.011166336031379714,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3972602739726027,0.1,2.426470588235294,0.8230318564017334,29,73,600
0.011596180512546324,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3972602739726027,0.09763313609467456,2.491830065359477,0.8230318564017334,29,73,600
0.012035063106168647,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3972602739726027,0.09970674486803519,2.508169934640523,0.8230318564017334,29,73,600
0.01244952165550991,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.3972602739726027,0.09770114942528736,2.5653594771241828,0.8230318564017334,29,73,600
0.01283075351832364,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4246575342465753,0.10227272727272728,2.5816993464052285,0.8230318564017334,31,73,600
0.013176349399466075,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4246575342465753,0.10084033613445378,2.622549019607843,0.8230318564017334,31,73,600
0.013567081630635693,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4246575342465753,0.10112359550561797,2.6143790849673203,0.8230318564017334,31,73,600
0.013981692152530612,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4246575342465753,0.1016949152542373,2.5980392156862746,0.8230318564017334,31,73,600
0.014342048376459847,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4246575342465753,0.10112359550561797,2.6143790849673203,0.8230318564017334,31,73,600
0.01468222276827086,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4246575342465753,0.1,2.6470588235294117,0.8230318564017334,31,73,600
0.015054703409759932,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4246575342465753,0.1005586592178771,2.630718954248366,0.8230318564017334,31,73,600
0.01536587835816746,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4246575342465753,0.0972972972972973,2.7287581699346406,0.8230318564017334,31,73,600
0.015701481893614706,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4383561643835616,0.09585492227979274,2.8513071895424837,0.8230318564017334,32,73,600
0.015965132751880412,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4383561643835616,0.09560723514211886,2.8594771241830066,0.8230318564017334,32,73,600
0.016277455137297822,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.09898477157360407,2.900326797385621,0.8230318564017334,33,73,600
0.016592291112260443,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.09848484848484848,2.9166666666666665,0.8230318564017334,33,73,600
0.016944174505686412,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.09725685785536159,2.9575163398692808,0.8230318564017334,33,73,600
0.017257481077605136,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.0967741935483871,2.9738562091503264,0.8230318564017334,33,73,600
0.01754337681131802,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.09200968523002422,3.063725490196078,0.8230318564017334,33,73,600
0.01785011841244634,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.09069212410501193,3.1127450980392157,0.8230318564017334,33,73,600
0.01815399160369868,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.08941176470588236,3.161764705882353,0.8230318564017334,33,73,600
0.018403542717946884,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.08899297423887588,3.1781045751633985,0.8230318564017334,33,73,600
0.018724699440994863,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.08983451536643026,3.145424836601307,0.8230318564017334,33,73,600
0.019024499205882492,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.08857808857808858,3.194444444444444,0.8230318564017334,33,73,600
0.019399793789732833,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.08878504672897196,3.1862745098039214,0.8230318564017334,33,73,600
0.01969153076111249,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4383561643835616,0.08466819221967964,3.2679738562091503,0.8230318564017334,32,73,600
0.01997724476462326,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4383561643835616,0.08466819221967964,3.2679738562091503,0.8230318564017334,32,73,600
0.020272126450960496,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4383561643835616,0.08314606741573034,3.333333333333333,0.8230318564017334,32,73,600
0.02050918379359217,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.084070796460177,3.3823529411764706,0.8230318564017334,33,73,600
0.020836773070042388,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4520547945205479,0.08351648351648351,3.406862745098039,0.8230318564017334,33,73,600
0.021130208898416856,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4657534246575342,0.08496732026143791,3.4313725490196076,0.8230318564017334,34,73,600
0.021452312124285194,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.08658008658008658,3.4477124183006533,0.8230318564017334,35,73,600
0.021692131727133548,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.08620689655172414,3.464052287581699,0.8230318564017334,35,73,600
0.021949035644982434,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.08421052631578947,3.553921568627451,0.8230318564017334,35,73,600
0.022189460569101843,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08577405857740586,3.5702614379084965,0.8230318564017334,36,73,600
0.022389124422191237,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08677685950413223,3.611111111111111,0.8230318564017334,37,73,600
0.02267598535611969,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.0865979381443299,3.619281045751634,0.8230318564017334,37,73,600
0.02292891983304895,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08401639344262295,3.6519607843137254,0.8230318564017334,36,73,600
0.023163854662072464,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08418891170431211,3.6437908496732025,0.8230318564017334,36,73,600
0.02342557888956201,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08333333333333333,3.594771241830065,0.8230318564017334,36,73,600
0.02370379205981654,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08350730688935282,3.586601307189542,0.8230318564017334,36,73,600
0.02396064907437378,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08316008316008316,3.602941176470588,0.8230318564017334,36,73,600
0.024235429464140573,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08281573498964803,3.619281045751634,0.8230318564017334,36,73,600
0.024518814088590506,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08196721311475409,3.6601307189542482,0.8230318564017334,36,73,600
0.024750394842185396,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08299595141700405,3.7009803921568625,0.8230318564017334,36,73,600
0.025020668991703805,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.08130081300813008,3.6928104575163396,0.8230318564017334,35,73,600
0.02528203249442604,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.08048289738430583,3.733660130718954,0.8230318564017334,35,73,600
0.025597484308465913,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.08048289738430583,3.733660130718954,0.8230318564017334,35,73,600
0.02587938839137617,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.0796812749003984,3.7745098039215685,0.8230318564017334,35,73,600
0.026201511329955643,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.07874015748031496,3.8235294117647056,0.8230318564017334,35,73,600
0.026478464312316746,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4794520547945205,0.07936507936507936,3.7908496732026142,0.8230318564017334,35,73,600
0.02676869208405975,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08102766798418973,3.799019607843137,0.8230318564017334,36,73,600
0.027122553476319703,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.08070866141732283,3.8153594771241828,0.8230318564017334,36,73,600
0.027403135655472286,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.4931506849315068,0.07961165048543689,3.872549019607843,0.8230318564017334,36,73,600
0.027653629853524406,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.0821917808219178,3.8316993464052285,0.8230318564017334,37,73,600
0.027952834776118297,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08414872798434442,3.8235294117647056,0.8230318564017334,37,73,600
0.028264366082871775,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08477842003853564,3.880718954248366,0.8230318564017334,37,73,600
0.02855922183918539,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08253358925143954,3.9052287581699345,0.8230318564017334,37,73,600
0.02889032088452231,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08253358925143954,3.9052287581699345,0.8230318564017334,37,73,600
0.02914250709434143,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08237547892720307,3.9133986928104574,0.8230318564017334,37,73,600
0.029413906275802804,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08190476190476191,3.937908496732026,0.8230318564017334,37,73,600
0.029722359932137385,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08253358925143954,3.9052287581699345,0.8230318564017334,37,73,600
0.03001618196651866,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08269230769230769,3.8970588235294117,0.8230318564017334,37,73,600
0.03036467200337396,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08285163776493257,3.888888888888889,0.8230318564017334,37,73,600
0.03064063931838041,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08206106870229007,3.929738562091503,0.8230318564017334,37,73,600
0.030931688053508762,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08128544423440454,3.9705882352941173,0.8230318564017334,37,73,600
0.031267366444338675,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08143939393939394,3.9624183006535945,0.8230318564017334,37,73,600
0.031566764169466695,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5068493150684932,0.08030592734225621,3.929738562091503,0.8230318564017334,37,73,600
0.03185466595482043,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5205479452054794,0.08190476190476191,3.937908496732026,0.8230318564017334,38,73,600
0.032183485968988235,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5205479452054794,0.08269230769230769,3.8970588235294117,0.8230318564017334,38,73,600
0.032483376011355106,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5205479452054794,0.08269230769230769,3.8970588235294117,0.8230318564017334,38,73,600
0.03281326410344274,1,7,False,0.7670379590092118,0.16822642029318857,0.01309028771519451,0.5205479452054794,0.08253358925143954,3.9052287581699345,0.8230318564017334,38,73,600
