threshold,gates_met,gates_total,all_gates_met,auroc,average_precision,ece,event_sensitivity,alarm_ppv,false_alarms_per_hour,prediction_coverage,events_detected,events_eligible,horizon
0.0004491700582380452,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.07220216606498195,1.9963749352667013,0.8230318564017334,20,65,300
0.0009305217995653293,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.06920415224913495,2.089590885551528,0.8230318564017334,20,65,300
0.0011742883336809862,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.06514657980456026,2.229414810978768,0.8230318564017334,20,65,300
0.0013468288511607693,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.06230529595015576,2.338166752977732,0.8230318564017334,20,65,300
0.0015055751081206469,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.05970149253731343,2.4469186949766963,0.8230318564017334,20,65,300
0.0016373694301805828,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.05714285714285714,2.5634386328327294,0.8230318564017334,20,65,300
0.001747576651187038,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3230769230769231,0.058823529411764705,2.6100466079751428,0.8230318564017334,21,65,300
0.0018424918859920182,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3230769230769231,0.05722070844686648,2.6877265665458316,0.8230318564017334,21,65,300
0.0019208452019447964,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.053475935828877004,2.7498705334023823,0.8230318564017334,20,65,300
0.0019985325865667456,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.05235602094240838,2.8120145002589334,0.8230318564017334,20,65,300
0.0020818209985380425,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.05115089514066496,2.881926462972553,0.8230318564017334,20,65,300
0.002154889673010185,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3076923076923077,0.05025125628140704,2.9363024339720356,0.8230318564017334,20,65,300
0.0022337545680850817,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3230769230769231,0.05134474327628362,3.0139823925427245,0.8230318564017334,21,65,300
0.002317252353497939,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3230769230769231,0.05,3.099430346970482,0.8230318564017334,21,65,300
0.002400485930124124,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3230769230769231,0.049528301886792456,3.1305023303987576,0.8230318564017334,21,65,300
0.002472310191353565,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.05128205128205128,3.161574313827033,0.8230318564017334,22,65,300
0.0025353056592277413,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.05034324942791762,3.223718280683584,0.8230318564017334,22,65,300
0.0026025930728166037,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.0502283105022831,3.231486276540653,0.8230318564017334,22,65,300
0.0026783187557456256,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.04954954954954955,3.2780942516830662,0.8230318564017334,22,65,300
0.0027538683672108273,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.049217002237136466,3.3013982392542727,0.8230318564017334,22,65,300
0.0028362860920108485,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.04943820224719101,3.285862247540135,0.8230318564017334,22,65,300
0.0029199881914755087,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.04878048780487805,3.3324702226825482,0.8230318564017334,22,65,300
0.0029818618531707976,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.048458149779735685,3.3557742102537547,0.8230318564017334,22,65,300
0.003075643940834345,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.047619047619047616,3.4179181771103058,0.8230318564017334,22,65,300
0.003135073661385867,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.04700854700854701,3.464526152252719,0.8230318564017334,22,65,300
0.003226127997348754,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.04612159329140461,3.534438114966339,0.8230318564017334,22,65,300
0.0032854571776441545,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.3384615384615385,0.04602510460251046,3.542206110823408,0.8230318564017334,22,65,300
0.0033483451404513354,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.35384615384615387,0.047520661157024795,3.581046090108752,0.8230318564017334,23,65,300
0.0034234435103573896,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.35384615384615387,0.047520661157024795,3.581046090108752,0.8230318564017334,23,65,300
0.003489685772660707,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.35384615384615387,0.0471311475409836,3.6121180735370277,0.8230318564017334,23,65,300
0.003552150910082058,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.35384615384615387,0.04618473895582329,3.6897980321077166,0.8230318564017334,23,65,300
0.003640779738068735,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.35384615384615387,0.04590818363273453,3.713102019678923,0.8230318564017334,23,65,300
0.0037135666176528544,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.35384615384615387,0.045454545454545456,3.7519419989642677,0.8230318564017334,23,65,300
0.0037710482515580287,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.36923076923076925,0.04669260700389105,3.8063179699637497,0.8230318564017334,24,65,300
0.0038477057826127484,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.36923076923076925,0.046511627906976744,3.8218539616778875,0.8230318564017334,24,65,300
0.003915607924083687,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.36923076923076925,0.04642166344294004,3.829621957534956,0.8230318564017334,24,65,300
0.0039813045934449,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04807692307692308,3.845157949249094,0.8230318564017334,25,65,300
0.004053480749835416,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04716981132075472,3.922837907819783,0.8230318564017334,25,65,300
0.004113124978086019,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04690431519699812,3.9461418953909897,0.8230318564017334,25,65,300
0.0041809865312166655,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04743833017077799,3.8995339202485764,0.8230318564017334,25,65,300
0.00426691141717809,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04672897196261682,3.9616778871051275,0.8230318564017334,25,65,300
0.004337698033612618,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04638218923933209,3.9927498705334026,0.8230318564017334,25,65,300
0.004410700547077308,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04562043795620438,4.062661833247023,0.8230318564017334,25,65,300
0.004485793515769486,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.045207956600361664,4.1015018125323675,0.8230318564017334,25,65,300
0.004575260868886565,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04488330341113106,4.132573795960643,0.8230318564017334,25,65,300
0.004656772581871482,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.36923076923076925,0.04308797127468582,4.140341791817711,0.8230318564017334,24,65,300
0.004732741527175207,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04409171075837742,4.210253754531331,0.8230318564017334,25,65,300
0.004813569591634028,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.043782837127845885,4.241325737959607,0.8230318564017334,25,65,300
0.004905492952665766,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.043936731107205626,4.225789746245469,0.8230318564017334,25,65,300
0.004981946151138294,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04363001745200698,4.256861729673744,0.8230318564017334,25,65,300
0.005050000728291977,1,6,False,0.854685211045851,0.1589046343923164,0.002980587992784841,0.38461538461538464,0.04325259515570934,4.295701708959089,0.8230318564017334,25,65,300
